match_id,over_id,ball_id,runs_scored,innings_no
336003,14,4,1,2
336003,14,5,4,1
336003,14,5,2,2
336003,14,6,1,1
336003,14,6,6,2
336003,15,1,1,1
336003,15,1,0,2
336003,15,2,6,1
336003,15,2,1,2
336003,15,3,1,1
336003,15,3,0,2
336003,15,4,4,1
336003,15,4,1,2
336003,15,5,1,1
336003,15,5,1,2
336003,15,6,0,1
336003,15,6,1,2
336003,16,1,1,1
336003,16,1,0,2
336003,16,2,1,1
336003,16,2,1,2
336003,16,3,0,1
336003,16,3,0,2
336003,16,4,1,1
336003,16,4,1,2
336003,16,5,4,1
336003,16,5,0,2
336003,16,6,1,1
336003,16,6,4,2
336003,17,1,0,1
336003,17,1,0,2
336003,17,2,1,1
336003,17,2,1,2
336003,17,3,2,1
336003,17,3,0,2
336003,17,4,1,1
336003,17,4,0,2
336003,17,5,0,1
336003,17,5,2,2
336003,17,6,1,1
336003,17,6,1,2
336003,17,7,2,1
336003,18,1,0,1
336003,18,1,0,2
336003,18,2,4,1
336003,18,2,4,2
336003,18,3,1,1
336003,18,3,4,2
336003,18,4,4,1
336003,18,4,1,2
336003,18,5,1,1
336003,18,5,2,2
336003,18,6,1,1
336003,18,6,1,2
336003,19,1,1,1
336003,19,1,1,2
336003,19,2,0,1
336003,19,2,1,2
336003,19,3,0,1
336003,19,3,1,2
336003,19,4,1,1
336003,19,4,1,2
336003,19,5,4,1
336003,19,5,1,2
336003,19,6,0,1
336003,19,6,0,2
336003,20,1,1,1
336003,20,1,6,2
336003,20,2,2,1
336003,20,2,1,2
336003,20,3,1,1
336003,20,3,1,2
336003,20,4,1,1
336003,20,4,6,2
336003,20,5,1,1
336003,20,5,4,2
336003,20,6,1,1
336003,20,6,1,2
336004,1,1,0,1
336004,1,1,0,2
336004,1,2,1,1
336004,1,2,4,2
336004,1,3,0,1
336004,1,3,0,2
336004,1,4,4,1
336004,1,4,4,2
336004,1,5,0,1
336004,1,5,2,2
336004,1,6,1,1
336004,1,6,1,2
336004,2,1,1,1
336004,2,1,0,2
336004,2,2,1,1
336004,2,2,1,2
336004,2,3,4,1
336004,2,3,0,2
336004,2,4,0,1
336004,2,4,0,2
336004,2,5,4,1
336004,2,5,4,2
336004,2,6,0,1
336004,2,6,1,2
336004,3,1,1,1
336004,3,1,1,2
336004,3,2,1,1
336004,3,2,1,2
336004,3,3,3,1
336004,3,3,0,2
336004,3,4,0,1
336004,3,4,1,2
336004,3,5,4,1
336004,3,5,4,2
336004,3,6,1,1
336004,3,6,4,2
336004,4,1,1,1
336004,4,1,0,2
336004,4,2,0,1
336004,4,2,0,2
336004,4,3,4,2
336004,4,4,1,1
336004,4,4,1,2
336004,4,5,1,1
336004,4,5,0,2
336004,4,6,0,1
336004,4,6,0,2
336004,4,7,0,1
336004,5,1,0,1
336004,5,1,1,2
336004,5,2,1,1
336004,5,2,1,2
336004,5,3,1,1
336004,5,3,0,2
336004,5,4,0,1
336004,5,4,1,2
336004,5,5,0,2
336004,5,6,4,1
336004,5,6,1,2
336004,5,7,1,1
336004,6,1,4,1
336004,6,1,0,2
336004,6,2,0,1
336004,6,2,2,2
336004,6,3,4,1
336004,6,3,1,2
336004,6,4,1,1
336004,6,4,1,2
336004,6,5,3,1
336004,6,5,0,2
336004,6,6,0,1
336004,6,6,0,2
336004,7,1,1,1
336004,7,1,0,2
336004,7,2,1,1
336004,7,2,2,2
336004,7,3,0,1
336004,7,3,1,2
336004,7,4,1,1
336004,7,4,1,2
336004,7,5,1,1
336004,7,5,0,2
336004,7,6,0,1
336004,7,7,0,2
336004,8,1,1,1
336004,8,1,2,2
336004,8,2,1,1
336004,8,2,0,2
336004,8,3,2,1
336004,8,3,1,2
336004,8,4,0,1
336004,8,4,4,2
336004,8,5,1,1
336004,8,5,1,2
336004,8,6,0,1
336004,8,6,1,2
336004,9,1,4,1
336004,9,1,2,2
336004,9,2,1,1
336004,9,2,4,2
336004,9,3,0,1
336004,9,3,4,2
336004,9,4,2,1
336004,9,4,0,2
336004,9,5,1,1
336004,9,5,1,2
336004,9,6,0,1
336004,9,6,1,2
336004,10,1,1,1
336004,10,1,2,2
336004,10,2,1,1
336004,10,2,1,2
336004,10,3,1,1
336004,10,3,4,2
336004,10,4,1,1
336004,10,4,1,2
336004,10,5,4,1
336004,10,5,1,2
336004,10,6,1,1
336004,10,6,1,2
336004,11,1,0,1
336004,11,1,4,2
336004,11,2,1,1
336004,11,2,0,2
336004,11,3,0,1
336004,11,3,1,2
336004,11,4,1,1
336004,11,4,4,2
336004,11,5,1,1
336004,11,5,0,2
336004,11,6,4,1
336004,11,6,4,2
336004,12,1,0,1
336004,12,1,0,2
336004,12,2,0,1
336004,12,2,1,2
336004,12,3,1,1
336004,12,3,1,2
336004,12,4,6,1
336004,12,4,4,2
336004,12,5,0,1
336004,12,5,0,2
336004,12,6,0,1
336004,12,6,4,2
336004,13,1,1,1
336004,13,1,4,2
336004,13,2,1,1
336004,13,2,0,2
336004,13,3,0,1
336004,13,3,1,2
336004,13,4,0,1
336004,13,4,1,2
336004,13,5,0,1
336004,13,5,0,2
336004,13,6,1,1
336004,13,6,1,2
336004,14,1,0,1
336004,14,1,0,2
336004,14,2,0,1
336004,14,2,1,2
336004,14,3,1,1
336004,14,3,0,2
336004,14,4,2,1
336004,14,4,0,2
336004,14,5,1,1
336004,14,5,1,2
336004,14,6,1,1
336004,14,6,0,2
336004,15,1,0,1
336004,15,1,4,2
336004,15,2,1,1
336004,15,2,1,2
336004,15,3,1,1
336004,15,3,1,2
336004,15,4,4,1
336004,15,4,4,2
336004,15,5,6,1
336004,15,5,2,2
336004,15,6,1,1
336004,15,7,6,2
336004,16,1,0,1
336004,16,2,0,1
336004,16,2,1,2
336004,16,3,0,1
336004,16,3,2,2
336004,16,4,0,1
336004,16,4,1,2
336004,16,5,4,1
336004,16,5,4,2
336004,16,6,4,1
336004,16,6,1,2
336004,16,7,1,2
336004,17,1,0,1
336004,17,1,1,2
336004,17,2,0,1
336004,17,2,4,2
336004,17,3,0,1
336004,17,3,0,2
336004,17,4,1,1
336004,17,4,1,2
336004,17,5,4,1
336004,17,5,1,2
336004,17,6,4,1
336004,17,6,1,2
336004,18,1,1,1
336004,18,1,0,2
336004,18,2,2,1
336004,18,2,1,2
336004,18,3,1,1
336004,18,3,0,2
336004,18,4,0,1
336004,18,4,0,2
336004,18,5,0,1
336004,18,5,2,2
336004,18,6,4,1
336004,18,6,6,2
336004,19,1,1,1
336004,19,1,1,2
336004,19,2,2,1
336004,19,2,1,2
336004,19,3,2,1
336004,19,4,4,1
336004,19,4,1,2
336004,19,5,4,1
336004,19,5,1,2
336004,19,6,4,1
336004,19,6,4,2
336004,20,1,0,1
336004,20,2,1,1
336004,20,3,6,1
336004,20,4,1,1
336004,20,5,1,1
336004,20,6,0,1
336005,1,1,0,1
336005,1,1,2,2
336005,1,2,0,1
336005,1,2,0,2
336005,1,3,1,1
336005,1,3,0,2
336005,1,4,4,1
336005,1,4,1,2
336005,1,5,0,1
336005,1,6,0,1
336005,1,6,0,2
336005,1,7,4,2
336005,2,1,0,1
336005,2,1,4,2
336005,2,2,0,1
336005,2,2,1,2
336005,2,3,1,1
336005,2,4,4,1
336005,2,4,0,2
336005,2,5,1,1
336005,2,5,0,2
336005,2,6,0,1
336005,2,7,0,2
336005,2,8,6,2
336005,3,1,1,1
336005,3,1,1,2
336005,3,2,0,1
336005,3,2,0,2
336005,3,3,4,1
336005,3,3,0,2
336005,3,4,0,2
336005,3,5,0,1
336005,3,5,6,2
336005,3,6,0,1
336005,3,7,4,1
336005,3,7,1,2
336005,4,1,1,1
336005,4,1,0,2
336005,4,2,4,1
336005,4,2,0,2
336005,4,3,0,1
336005,4,3,2,2
336005,4,4,0,1
336005,4,4,4,2
336005,4,5,0,1
336005,4,5,1,2
336005,4,6,0,1
336005,4,6,1,2
336005,5,1,6,1
336005,5,1,0,2
336005,5,2,0,1
336005,5,2,0,2
336005,5,3,0,1
336005,5,3,4,2
336005,5,4,4,1
336005,5,4,1,2
336005,5,5,2,1
336005,5,5,0,2
336005,5,6,0,1
336005,5,6,0,2
336005,6,1,0,1
336005,6,1,0,2
336005,6,2,0,1
336005,6,2,4,2
336005,6,3,1,1
336005,6,4,1,1
336005,6,4,1,2
336005,6,5,1,1
336005,6,5,0,2
336005,6,6,0,1
336005,6,6,1,2
336005,6,7,0,2
336005,7,1,0,1
336005,7,1,0,2
336005,7,2,1,1
336005,7,2,1,2
336005,7,3,0,1
336005,7,3,0,2
336005,7,4,1,1
336005,7,4,2,2
336005,7,5,6,1
336005,7,5,0,2
336005,7,6,0,1
336005,7,6,0,2
336005,8,1,1,1
336005,8,1,6,2
336005,8,2,1,1
336005,8,2,1,2
336005,8,3,0,1
336005,8,3,1,2
336005,8,4,0,1
336005,8,5,4,1
336005,8,5,1,2
336005,8,6,1,1
336005,8,6,6,2
336005,8,7,0,2
336005,9,1,4,1
336005,9,1,1,2
336005,9,2,4,1
336005,9,2,0,2
336005,9,3,4,1
336005,9,3,1,2
336005,9,4,1,1
336005,9,4,1,2
336005,9,5,1,1
336005,9,5,1,2
336005,9,6,1,1
336005,9,6,0,2
336005,10,1,4,1
336005,10,1,1,2
336005,10,2,1,1
336005,10,2,0,2
336005,10,3,4,1
336005,10,3,1,2
336005,10,4,0,1
336005,10,4,0,2
336005,10,5,4,1
336005,10,5,1,2
336005,10,6,1,1
336005,10,6,1,2
336005,11,1,0,1
336005,11,1,1,2
336005,11,2,4,1
336005,11,2,6,2
336005,11,3,1,1
336005,11,3,1,2
336005,11,4,4,1
336005,11,4,0,2
336005,11,5,4,1
336005,11,5,2,2
336005,11,6,1,1
336005,11,6,4,2
336005,12,1,2,2
336005,12,2,1,1
336005,12,2,1,2
336005,12,3,1,1
336005,12,3,0,2
336005,12,4,0,1
336005,12,4,1,2
336005,12,5,4,1
336005,12,6,1,1
336005,12,6,1,2
336005,12,7,0,1
336005,12,7,1,2
336005,13,1,4,1
336005,13,1,1,2
336005,13,2,1,1
336005,13,2,1,2
336005,13,3,3,2
336005,13,4,1,1
336005,13,4,1,2
336005,13,5,0,1
336005,13,5,0,2
336005,13,6,0,1
336005,13,6,1,2
336005,13,7,1,1
336005,14,1,1,1
336005,14,1,1,2
336005,14,2,2,1
336005,14,2,6,2
336005,14,3,4,1
336005,14,3,4,2
336005,14,4,2,1
336005,14,4,1,2
336005,14,5,2,1
336005,14,5,0,2
336005,14,6,1,1
336005,14,6,1,2
336005,15,1,1,1
336005,15,1,1,2
336005,15,2,6,1
336005,15,2,4,2
336005,15,3,1,1
336005,15,3,0,2
336005,15,4,1,1
336005,15,4,0,2
336005,15,5,1,1
336005,15,5,0,2
336005,15,6,1,1
336005,15,6,2,2
336005,16,1,0,1
336005,16,1,2,2
336005,16,2,0,1
336005,16,2,1,2
336005,16,3,1,1
336005,16,3,2,2
336005,16,4,6,1
336005,16,4,1,2
336005,16,5,1,1
336005,16,5,1,2
336005,16,6,2,1
336005,16,6,1,2
336005,16,7,2,1
336005,17,1,0,1
336005,17,1,2,2
336005,17,2,0,1
336005,17,2,1,2
336005,17,3,4,1
336005,17,3,0,2
336005,17,4,2,1
336005,17,4,1,2
336005,17,5,1,1
336005,17,5,1,2
336005,17,6,0,1
336005,17,6,1,2
336005,17,7,0,1
336005,18,1,4,1
336005,18,1,0,2
336005,18,2,0,1
336005,18,2,1,2
336005,18,3,1,1
336005,18,3,1,2
336005,18,4,2,1
336005,18,4,0,2
336005,18,5,6,1
336005,18,5,1,2
336005,18,6,1,1
336005,18,6,1,2
336005,18,7,1,1
336005,19,1,0,1
336005,19,1,0,2
336005,19,2,1,1
336005,19,2,0,2
336005,19,3,4,1
336005,19,3,1,2
336005,19,4,0,1
336005,19,4,0,2
336005,19,5,2,1
336005,19,5,1,2
336005,19,6,0,1
336005,19,6,1,2
336005,20,1,1,1
336005,20,1,0,2
336005,20,2,0,1
336005,20,3,1,1
336005,20,4,1,1
336005,20,5,1,1
336005,20,6,1,1
336005,20,7,1,1
336006,1,1,1,1
336006,1,1,1,2
336006,1,2,0,1
336006,1,2,0,2
336006,1,3,0,1
336006,1,3,0,2
336006,1,4,0,1
336006,1,4,6,2
336006,1,5,3,1
336006,1,5,0,2
336006,1,6,0,1
336006,1,6,1,2
336006,2,1,6,2
336006,2,2,0,1
336006,2,2,0,2
336006,2,3,0,1
336006,2,3,6,2
336006,2,4,1,1
336006,2,4,2,2
336006,2,5,4,1
336006,2,6,0,1
336006,2,6,1,2
336006,2,7,1,1
336006,2,7,1,2
336006,3,1,0,1
336006,3,1,1,2
336006,3,2,1,1
336006,3,2,0,2
336006,3,3,0,1
336006,3,3,0,2
336006,3,4,1,1
336006,3,4,4,2
336006,3,5,0,1
336006,3,5,0,2
336006,3,6,0,1
336006,3,6,0,2
336006,4,1,0,1
336006,4,1,2,2
336006,4,2,4,1
336006,4,2,4,2
336006,4,3,4,1
336006,4,3,1,2
336006,4,4,0,1
336006,4,4,0,2
336006,4,5,4,1
336006,4,5,1,2
336006,4,6,0,1
336006,4,6,4,2
336006,4,7,1,1
336006,4,8,0,1
336006,5,1,1,1
336006,5,1,1,2
336006,5,2,2,1
336006,5,2,1,2
336006,5,3,1,1
336006,5,3,0,2
336006,5,4,0,1
336006,5,4,4,2
336006,5,5,4,1
336006,5,5,4,2
336006,5,6,1,1
336006,5,6,1,2
336006,6,1,1,1
336006,6,1,2,2
336006,6,2,4,1
336006,6,2,4,2
336006,6,3,0,1
336006,6,3,0,2
336006,6,4,4,1
336006,6,4,0,2
336006,6,5,0,1
336006,6,5,4,2
336006,6,6,1,1
336006,6,6,0,2
336006,7,1,1,1
336006,7,1,1,2
336006,7,2,0,1
336006,7,2,1,2
336006,7,3,6,2
336006,7,4,0,1
336006,7,4,2,2
336006,7,5,4,1
336006,7,5,0,2
336006,7,6,0,1
336006,7,6,4,2
336006,7,7,1,1
336006,7,7,4,2
336006,8,1,1,1
336006,8,1,1,2
336006,8,2,0,2
336006,8,3,4,1
336006,8,3,1,2
336006,8,4,0,1
336006,8,4,2,2
336006,8,5,2,1
336006,8,5,1,2
336006,8,6,1,1
336006,8,6,4,2
336006,8,7,1,1
336006,8,7,0,2
336006,9,1,0,1
336006,9,1,4,2
336006,9,2,0,1
336006,9,2,1,2
336006,9,3,0,1
336006,9,3,0,2
336006,9,4,0,1
336006,9,4,1,2
336006,9,5,1,1
336006,9,5,1,2
336006,9,6,4,1
336006,9,6,1,2
336006,10,1,1,1
336006,10,1,0,2
336006,10,2,4,1
336006,10,2,1,2
336006,10,3,1,1
336006,10,3,0,2
336006,10,4,1,1
336006,10,4,2,2
336006,10,5,1,1
336006,10,5,1,2
336006,10,6,4,1
336006,10,6,1,2
336006,11,1,6,1
336006,11,1,0,2
336006,11,2,2,1
336006,11,2,0,2
336006,11,3,1,1
336006,11,3,0,2
336006,11,4,6,1
336006,11,4,1,2
336006,11,5,1,1
336006,11,5,4,2
336006,11,6,0,1
336006,11,6,1,2
336006,12,1,1,1
336006,12,1,2,2
336006,12,2,0,1
336006,12,2,0,2
336006,12,3,0,1
336006,12,3,0,2
336006,12,4,4,1
336006,12,4,1,2
336006,12,5,1,1
336006,12,5,1,2
336006,12,6,2,1
336006,12,6,1,2
336006,13,1,1,1
336006,13,1,1,2
336006,13,2,4,1
336006,13,2,1,2
336006,13,3,1,1
336006,13,3,2,2
336006,13,4,1,1
336006,13,4,0,2
336006,13,5,1,1
336006,13,5,1,2
336006,13,6,0,1
336006,13,6,0,2
336006,14,1,0,1
336006,14,1,1,2
336006,14,2,2,1
336006,14,2,6,2
336006,14,3,0,1
336006,14,3,1,2
336006,14,4,1,1
336006,14,4,1,2
336006,14,5,0,1
336006,14,5,2,2
336006,14,6,2,1
336006,14,6,0,2
336006,15,1,0,1
336006,15,1,4,2
336006,15,2,1,1
336006,15,2,1,2
336006,15,3,1,1
336006,15,3,0,2
336006,15,4,1,1
336006,15,4,0,2
336006,15,5,0,1
336006,15,5,1,2
336006,15,6,4,1
336006,15,6,2,2
336006,16,1,0,1
336006,16,1,0,2
336006,16,2,1,1
336006,16,2,1,2
336006,16,3,0,1
336006,16,3,2,2
336006,16,4,0,1
336006,16,4,1,2
336006,16,5,0,1
336006,16,5,1,2
336006,16,6,0,1
336006,16,6,0,2
336006,17,1,1,1
336006,17,1,2,2
336006,17,2,1,1
336006,17,2,0,2
336006,17,3,0,2
336006,17,4,1,1
336006,17,4,0,2
336006,17,5,4,1
336006,17,5,1,2
336006,17,6,1,1
336006,17,6,4,2
336006,17,7,1,1
336006,18,1,0,1
336006,18,1,1,2
336006,18,2,4,1
336006,18,2,0,2
336006,18,3,1,1
336006,18,3,0,2
336006,18,4,1,1
336006,18,4,1,2
336006,18,5,0,1
336006,18,5,0,2
336006,18,6,1,1
336006,18,6,0,2
336006,19,1,1,1
336006,19,2,0,1
336006,19,2,2,2
336006,19,3,1,1
336006,19,3,1,2
336006,19,4,6,1
336006,19,4,4,2
336006,19,5,6,1
336006,19,5,2,2
336006,19,6,0,1
336006,19,6,2,2
336006,19,7,4,2
336006,20,1,2,1
336006,20,2,1,1
336006,20,3,1,1
336006,20,4,1,1
336006,20,5,0,1
336006,20,6,6,1
336007,1,1,1,1
336007,1,1,0,2
336007,1,2,0,1
336007,1,2,0,2
336007,1,3,0,2
336007,1,4,0,1
336007,1,4,4,2
336007,1,5,0,1
336007,1,5,4,2
336007,1,6,1,1
336007,1,6,2,2
336007,1,7,0,1
336007,2,1,1,1
336007,2,1,1,2
336007,2,2,0,1
336007,2,2,1,2
336007,2,3,0,2
336007,2,4,2,1
336007,2,4,0,2
336007,2,5,4,1
336007,2,5,0,2
336007,2,6,0,1
336007,2,6,4,2
336007,2,7,1,1
336007,3,1,1,1
336007,3,1,0,2
336007,3,2,0,1
336007,3,2,4,2
336007,3,3,0,1
336007,3,3,0,2
336007,3,4,0,1
336007,3,4,0,2
336007,3,5,1,1
336007,3,5,4,2
336007,3,6,0,1
336007,3,6,0,2
336007,4,1,0,1
336007,4,1,0,2
336007,4,2,0,1
336007,4,2,4,2
336007,4,3,0,1
336007,4,3,1,2
336007,4,4,0,1
336007,4,4,0,2
336007,4,5,1,1
336007,4,5,0,2
336007,4,6,1,1
336007,4,6,1,2
336007,5,1,0,1
336007,5,1,0,2
336007,5,2,1,1
336007,5,2,1,2
336007,5,3,1,1
336007,5,3,0,2
336007,5,4,4,1
336007,5,4,0,2
336007,5,5,4,1
336007,5,5,0,2
336007,5,6,4,2
336007,5,7,1,1
336007,6,1,1,1
336007,6,1,0,2
336007,6,2,1,1
336007,6,2,1,2
336007,6,3,1,1
336007,6,3,0,2
336007,6,4,0,1
336007,6,4,1,2
336007,6,5,0,1
336007,6,5,4,2
336007,6,6,4,1
336007,6,6,0,2
336007,7,1,1,1
336007,7,1,0,2
336007,7,2,6,1
336007,7,2,1,2
336007,7,3,1,1
336007,7,3,0,2
336007,7,4,1,1
336007,7,4,1,2
336007,7,5,1,1
336007,7,5,1,2
336007,7,6,0,1
336007,7,6,0,2
336007,8,1,0,1
336007,8,1,1,2
336007,8,2,4,1
336007,8,2,1,2
336007,8,3,6,1
336007,8,3,1,2
336007,8,4,0,1
336007,8,4,4,2
336007,8,5,0,1
336007,8,5,0,2
336007,8,6,4,1
336007,8,6,0,2
336007,9,1,2,1
336007,9,1,0,2
336007,9,2,1,1
336007,9,2,1,2
336007,9,3,4,1
336007,9,3,1,2
336007,9,4,0,1
336007,9,4,1,2
336007,9,5,4,1
336007,9,5,0,2
336007,9,6,0,1
336007,9,6,2,2
336007,10,1,0,1
336007,10,1,0,2
336007,10,2,1,1
336007,10,2,1,2
336007,10,3,1,1
336007,10,3,0,2
336007,10,4,1,1
336007,10,4,0,2
336007,10,5,1,1
336007,10,5,1,2
336007,10,6,1,1
336007,10,6,1,2
336007,11,1,6,1
336007,11,1,1,2
336007,11,2,6,1
336007,11,2,6,2
336007,11,3,0,1
336007,11,3,4,2
336007,11,4,4,1
336007,11,4,4,2
336007,11,5,0,1
336007,11,5,2,2
336007,11,6,4,1
336007,11,6,1,2
336007,12,1,0,1
336007,12,1,0,2
336007,12,2,0,1
336007,12,2,1,2
336007,12,3,1,1
336007,12,3,0,2
336007,12,4,1,1
336007,12,4,1,2
336007,12,5,4,1
336007,12,5,1,2
336007,12,6,1,1
336007,12,6,1,2
336007,13,1,1,1
336007,13,1,1,2
336007,13,2,0,1
336007,13,2,1,2
336007,13,3,0,1
336007,13,3,0,2
336007,13,4,0,1
336007,13,4,1,2
336007,13,5,0,1
336007,13,5,1,2
336007,13,6,0,1
336007,13,6,1,2
336007,14,1,0,1
336007,14,1,0,2
336007,14,2,0,1
336007,14,2,1,2
336007,14,3,1,1
336007,14,3,1,2
336007,14,4,2,1
336007,14,4,6,2
336007,14,5,1,1
336007,14,5,1,2
336007,14,6,1,1
336007,14,6,6,2
336007,14,8,1,1
336007,15,1,2,1
336007,15,1,0,2
336007,15,2,0,1
336007,15,2,1,2
336007,15,3,0,1
336007,15,3,0,2
336007,15,4,4,1
336007,15,4,1,2
336007,15,5,0,1
336007,15,5,0,2
336007,15,6,0,1
336007,15,6,1,2
336007,16,1,1,1
336007,16,1,1,2
336007,16,2,1,1
336007,16,2,4,2
336007,16,3,4,1
336007,16,3,4,2
336007,16,4,1,1
336007,16,4,4,2
336007,16,5,1,1
336007,16,5,0,2
336007,16,6,0,1
336007,16,6,4,2
336007,17,1,0,1
336007,17,1,4,2
336007,17,2,1,1
336007,17,2,6,2
336007,17,3,0,1
336007,17,3,1,2
336007,17,4,6,1
336007,17,4,1,2
336007,17,5,4,1
336007,17,5,1,2
336007,17,6,6,1
336007,17,6,0,2
336007,18,1,1,1
336007,18,1,4,2
336007,18,2,1,1
336007,18,2,0,2
336007,18,3,0,1
336007,18,3,1,2
336007,18,4,0,1
336007,18,4,4,2
336007,18,5,6,1
336007,18,5,4,2
336007,18,6,1,1
336007,18,6,0,2
336007,19,1,1,1
336007,19,1,1,2
336007,19,2,4,1
336007,19,2,6,2
336007,19,3,0,1
336007,19,3,6,2
336007,19,4,0,1
336007,19,4,1,2
336007,19,5,0,1
336007,19,5,1,2
336007,19,6,0,1
336007,19,6,6,2
336007,19,7,0,1
336007,20,1,0,1
336007,20,2,0,1
336007,20,3,1,1
336007,20,4,0,1
336007,20,5,0,1
336007,20,6,0,1
336008,1,1,0,1
336008,1,1,1,2
336008,1,2,0,1
336008,1,2,0,2
336008,1,3,4,1
336008,1,4,0,1
336008,1,4,4,2
336008,1,5,0,1
336008,1,5,0,2
336008,1,6,1,1
336008,1,6,0,2
336008,1,7,0,2
336008,2,1,1,1
336008,2,1,0,2
336008,2,2,4,1
336008,2,2,0,2
336008,2,3,4,1
336008,2,3,0,2
336008,2,4,0,1
336008,2,4,6,2
336008,2,5,1,1
336008,2,5,0,2
336008,2,6,1,1
336008,2,6,0,2
336008,3,1,1,1
336008,3,1,1,2
336008,3,2,0,1
336008,3,2,0,2
336008,3,3,4,1
336008,3,3,4,2
336008,3,4,0,1
336008,3,4,1,2
336008,3,5,1,1
336008,3,5,0,2
336008,3,6,1,1
336008,3,6,1,2
336008,4,1,0,1
336008,4,1,0,2
336008,4,2,0,1
336008,4,2,0,2
336008,4,3,4,1
336008,4,3,1,2
336008,4,4,0,1
336008,4,4,0,2
336008,4,5,0,1
336008,4,5,1,2
336008,4,6,4,1
336008,4,6,0,2
336008,5,1,1,1
336008,5,1,0,2
336008,5,2,1,1
336008,5,2,0,2
336008,5,3,0,2
336008,5,4,0,1
336008,5,4,4,2
336008,5,5,4,1
336008,5,5,0,2
336008,5,6,1,1
336008,5,6,0,2
336008,5,7,4,1
336008,6,1,4,1
336008,6,1,0,2
336008,6,2,0,1
336008,6,2,1,2
336008,6,3,0,2
336008,6,4,0,1
336008,6,5,0,1
336008,6,5,0,2
336008,6,6,0,1
336008,6,6,0,2
336008,6,7,0,1
336008,6,7,0,2
336008,7,1,1,1
336008,7,1,1,2
336008,7,2,1,1
336008,7,2,1,2
336008,7,3,4,1
336008,7,3,1,2
336008,7,4,1,1
336008,7,4,0,2
336008,7,5,1,1
336008,7,5,1,2
336008,7,6,0,1
336008,7,6,0,2
336008,8,1,0,1
336008,8,1,1,2
336008,8,2,1,1
336008,8,2,2,2
336008,8,3,0,1
336008,8,3,1,2
336008,8,4,6,1
336008,8,4,0,2
336008,8,5,0,1
336008,8,5,2,2
336008,8,6,4,1
336008,8,6,1,2
336008,9,1,0,1
336008,9,1,0,2
336008,9,2,0,1
336008,9,2,0,2
336008,9,3,6,1
336008,9,3,1,2
336008,9,4,4,1
336008,9,4,1,2
336008,9,5,4,1
336008,9,5,1,2
336008,9,6,0,1
336008,9,6,0,2
336008,10,1,0,1
336008,10,1,0,2
336008,10,2,0,1
336008,10,2,4,2
336008,10,3,0,1
336008,10,3,1,2
336008,10,4,1,1
336008,10,4,0,2
336008,10,5,1,1
336008,10,5,1,2
336008,10,6,1,1
336008,10,6,1,2
336008,11,1,2,1
336008,11,1,1,2
336008,11,2,1,1
336008,11,2,0,2
336008,11,3,1,1
336008,11,3,1,2
336008,11,4,0,1
336008,11,4,1,2
336008,11,5,1,1
336008,11,5,1,2
336008,11,6,1,1
336008,11,6,1,2
336008,12,1,6,1
336008,12,1,4,2
336008,12,2,1,1
336008,12,2,0,2
336008,12,3,0,1
336008,12,3,1,2
336008,12,4,0,1
336008,12,4,0,2
336008,12,5,0,1
336008,12,5,0,2
336008,12,6,4,1
336008,12,6,1,2
336008,13,1,0,1
336008,13,1,1,2
336008,13,2,0,1
336008,13,2,4,2
336008,13,3,0,1
336008,13,3,4,2
336008,13,4,0,1
336008,13,4,2,2
336008,13,5,1,1
336008,13,5,6,2
336008,13,6,0,1
336008,13,6,0,2
336008,14,1,2,1
336008,14,1,0,2
336008,14,2,0,1
336008,14,2,1,2
336008,14,3,0,1
336008,14,3,1,2
336008,14,4,0,1
336008,14,4,2,2
336008,14,5,0,1
336008,14,5,1,2
336008,14,6,1,1
336008,14,6,0,2
336008,15,1,2,2
336008,15,2,1,1
336008,15,2,2,2
336008,15,3,1,1
336008,15,3,0,2
336008,15,4,0,1
336008,15,4,6,2
336008,15,5,1,1
336008,15,5,0,2
336008,15,6,2,1
336008,15,6,6,2
336008,15,7,1,1
336008,16,1,1,1
336008,16,1,0,2
336008,16,2,1,1
336008,16,2,0,2
336008,16,3,4,1
336008,16,3,2,2
336008,16,4,0,1
336008,16,4,6,2
336008,16,5,2,1
336008,16,5,2,2
336008,16,6,1,1
336008,16,6,2,2
336008,17,1,0,1
336008,17,1,4,2
336008,17,2,1,2
336008,17,3,1,1
336008,17,3,1,2
336008,17,4,4,1
336008,17,4,2,2
336008,17,5,1,1
336008,17,5,2,2
336008,17,6,1,1
336008,17,6,1,2
336008,17,7,4,1
336008,18,1,1,1
336008,18,1,2,2
336008,18,2,1,1
336008,18,2,1,2
336008,18,3,4,1
336008,18,3,6,2
336008,18,4,0,1
336008,18,4,1,2
336008,18,5,0,1
336008,18,5,6,2
336008,18,6,1,1
336008,18,6,2,2
336008,18,7,1,1
336008,19,1,1,1
336008,19,1,2,2
336008,19,2,4,1
336008,19,2,6,2
336008,19,3,0,1
336008,19,3,2,2
336008,19,4,1,1
336008,19,4,2,2
336008,19,5,1,1
336008,19,5,0,2
336008,19,6,0,1
336008,19,6,6,2
336008,20,1,0,1
336008,20,1,1,2
336008,20,2,4,1
336008,20,2,2,2
336008,20,3,4,1
336008,20,3,1,2
336008,20,4,2,1
336008,20,4,0,2
336008,20,5,4,1
336008,20,5,0,2
336008,20,6,6,1
336008,20,6,4,2
336009,1,1,0,1
336009,1,1,0,2
336009,1,2,0,1
336009,1,2,1,2
336009,1,3,0,1
